date,text
2020-11-23T21:41:46.000Z,RT @PierceCo : Help is out there. Search for mental health and substance abuse treatment in #PierceCounty with the Behavioral Treatment Locator. This new online tool can help you and your loved ones find the best resources in our community.  https://t.co/5neKJGG45G https://t.co/JSC67r8y5Z
2020-11-23T19:49:46.000Z,"RT @WADeptHealth : If I?ve been exposed to #COVID19, how long will I need to quarantine myself? 
https://t.co/03GvxxQPWE https://t.co/PcUmaPE9sq"
2020-11-23T05:25:23.000Z,"RT @waEMD : If you or someone you know is looking for Food, Housing and Utilities Support, including ways to lower your heat bill, we have resource links at this website. #MaskUpWA 

https://t.co/v6KUBZYqKZ"
2020-11-20T22:29:04.000Z,RT @CentralPierce : We are at scene of a crash on SR 512 at 31st. Very heavy traffic. Please avoid the area. https://t.co/Pxh0KuwWlq
2020-11-20T19:41:21.000Z,"RT @HealthGuide : Rural hospitals are under siege from COVID-19 . . . here?s what doctors are facing, in their own words. https://t.co/3xUuEc2rHc @RuralWashington @WSMA_update @myWSNA @WADeptHealth #ruralhealth #COVIDIOTS  #COVID2019 #Coronavirus #COVID19 https://t.co/DGY4tgDUrk"
2020-11-19T20:51:59.000Z,"RT @WADeptHealth : Today the Washington State Department of Health celebrates the 20th anniversary of the WA State Quitline. Since Nov 2000, the quitline has provided free, personalized tobacco cessation counseling and medication to tens of thousands of callers. 

More info: https://t.co/UOIJKkFOce https://t.co/XnFyrVBzFv"
2020-11-19T18:48:38.000Z,"RT @PuyallupPD : ***HAPPENING TODAY**** FREE drive-thru COVID-19 testing will be available at the Blue Lot,  Thursday, November 19th, 10:00 AM to 3:00 PM. https://t.co/BLd3QII0IW"
2020-11-19T17:49:35.000Z,"In all likelihood, the project will happen. The purpose of the EIS is to decide what potential impacts should be mitigated, and how. One potential impact is aesthetics, for example. https://t.co/yhTe1FQS4s"
2020-11-19T17:46:42.000Z,"There is. The warehouse which is there now is in our city limits, and was allowed according to city zoning. https://t.co/PtM02O7fdc"
2020-11-19T00:10:05.000Z,RT @PierceCo : Washington 2-1-1 provides the most current and comprehensive database of community resources in the State of Washington. By dialing 2-1-1 people can connect to help when they need it regardless of who provides the services or where the services are located. https://t.co/rVrSENtHDq
2020-11-18T22:49:21.000Z,"Not arguing, just pointing out that this is being done outside of our jurisdiction according to zoning which is neither decided or controlled by the City. https://t.co/9fUoJjiTlb"
2020-11-18T21:04:53.000Z,"@tiffyrocks Are you referring to the large-scale warehouse development that is proposed to be built not inside our city limits, but rather outside of them?"
2020-11-18T20:48:14.000Z,30-day public comment period now underway on potential environmental impacts of the proposal to construct seven warehouses totaling 2.6 million sf in the Puyallup Valley. https://t.co/9eG6jOB839 https://t.co/RIFjEf0Sxi
2020-11-18T17:35:20.000Z,RT @CentralPierce : Please share. #TrafficAlert https://t.co/S20EhSgP1h https://t.co/zuTq0m06EK
2020-11-18T17:34:18.000Z,"RT @CentralPierce : Please help us spread the word that FREE drive-thru COVID-19 testing will be available at the @WAStateFair Blue Lot, tomorrow, November 19th, 10:00 AM to 3:00 PM. State Fair https://t.co/gLIAv4zyax"
2020-11-18T04:08:11.000Z,"According to math modeling, WA could hit 1% prevalence on Thanksgi ving--this explained below, in stark terms. https://t.co/wpQXk0qcMY"
2020-11-17T17:34:49.000Z,"RT @PuyallupPD : FREE drive-thru COVID-19 testing will be available at the Blue Lot, this Thursday, November 19th, 10:00 AM to 3:00 PM. https://t.co/E7z2t1DAoo"
2020-11-17T01:11:52.000Z,East Main closed between 5th and 7th NE https://t.co/N7eFT7fBaZ
2020-11-16T22:45:21.000Z,"Who should get tested? Anyone who has symptoms, or who has recently gathered with people from outside their home. @TPCHD https://t.co/HW0WJS3DNs"
2020-11-16T22:41:15.000Z,"RT @SoundTransit : Hey Sounder riders! We're building a new garage and improving walking, rolling and biking connections to Puyallup Station.

Visit our online open house through Dec. 3 to learn what to expect during construction and view updated designs: https://t.co/RXY0624J77 https://t.co/ZQQr9nL7zP"
2020-11-16T18:36:30.000Z,RT @KING5Evening : Sisters Nancy and Julia take kids all over Puyallup -- from Meeker Mansion to Skate Tiffany's! ?? #k5evening https://t.co/KVAhM74rJv
2020-11-16T17:44:00.000Z,Free COVID-19 testing this week (schedule): https://t.co/eP9LP9rqux
2020-11-13T01:06:58.000Z,"RT @PuyallupPD : River Rd. at 11th St Nw is down to one lane in each direction due to a possible fatal collision, vehicle vs. motorcycle. Expect significant traffic delays while Major Collision Response Team investigates. https://t.co/3Zjnlxhdoa"
2020-11-12T21:30:36.000Z,"RT @PierceCo : Mobile COVID testing stations are very busy. Please be patient while you wait. You will get tested, it just might take a little longer. https://t.co/8zMOBbCT3B"
2020-11-12T21:18:36.000Z,Find the list of participating restaurants at https://t.co/TCYhQh5AZq https://t.co/P0EHDN6EQf
2020-11-12T19:42:50.000Z,RT @PierceCo : Three COVID testing sites on Thursday. https://t.co/Q62T4SL3gf
2020-11-10T21:05:13.000Z,"City of #Puyallup offices will be closed tomorrow, Wednesday November 11th, in observance of Veterans Day. https://t.co/eOLXh9dyXU"
2020-11-10T21:02:15.000Z,"RT @PuyallupSD : PSD District offices and schools are closed Wed, Nov 11 to celebrate Veterans Day and to honor those who have served to protect our nation. Enjoy this 3-min special tribute video created by Rogers High School JROTC honoring PSD staff members who've served https://t.co/NdbcXcK4gG https://t.co/nGKjTELz9O"
2020-11-10T18:23:13.000Z,"Yes, addresses are decided by USPS and many businesses and residences have Puyallup addresses but are outside of our city limits (maybe as many as are inside, if not more). It's the jurisdiction of Pierce County. https://t.co/vbdWHP9ToX"
2020-11-10T17:37:33.000Z,"@joethebluesman @LugiaCaptor Our city limits end at 43rd, so the traffic signals near the Fred Meyer out past 174th are miles beyond our jurisdiction."
2020-11-10T00:08:17.000Z,RT @PierceCo : Free COVID testing tomorrow at two locations. Flu vaccines also available at PLU site. https://t.co/0bfB4doayF
2020-11-09T22:24:25.000Z,@joethebluesman @LugiaCaptor Trying to picture this. On Meridian heading south at/past River Road?
2020-11-09T17:38:44.000Z,RT @TPCHD : ?? We see an increase in cases across the entire county and a higher than average increase in the Puyallup region.
2020-11-09T17:20:44.000Z,RT @PierceCo : Two COVID testing sites are postponed today in Pierce County: Centro Latino and 512 Park and Ride. https://t.co/XIFZlVZFzj
2020-11-09T17:19:27.000Z,@joethebluesman @LugiaCaptor Which two intersections are these?
2020-11-08T21:06:05.000Z,"@joethebluesman We do have adaptive signals on several corridors, which, when properly working, evaluate vehicle volumes in real-time and automatically adjust to regulate traffic flows. The system is third-party and the contractor is coming out this week to make (admittedly) necessary changes."
2020-11-05T18:12:33.000Z,"RT @WADeptHealth : Survey ends Nov. 10! The @uwsph is inviting WA residents to participate in a survey to better understand how to use technology to fight the ongoing #COVID19 pandemic. Participation is voluntary and confidential. Questions? WaNotifySurvey@uw.edu

https://t.co/4AZ3xQLiLk https://t.co/ObkxFO0taD"
2020-11-05T18:11:02.000Z,"RT @PierceCo : Today is the last day for Veterans impacted by COVID to apply for emergency relief funding. Veterans can apply for assistance with rent, mortgage, car and utility payments. Call 253-798-7889 or apply online: https://t.co/uULxUm98hQ https://t.co/5ave4uvWqR"
2020-11-05T01:40:07.000Z,RT @puyallup_supt : I am incredibly grateful that our community has come together to invest schools in support of the supplemental levy.  THANK YOU! Your vote of support ensures traditions of excellence will continue to extend well beyond our classrooms. ˜@PuyallupSD
2020-11-05T00:08:20.000Z,"Available to #Puyallup residents, while supplies last. https://t.co/7aJYTGNSB6"
2020-11-04T23:21:31.000Z,"Puyallup has launched a ""Winter-Ready Restaurant and Retail Grant Program? which offers eligible businesses up to $5,000 to expand services to online and in-person customers during the upcoming colder months. https://t.co/r8BBnqAt5J"
2020-11-04T00:24:48.000Z,You have until 8 pm tonight. Turn in your ballot at the downtown library or Skookum Archers. https://t.co/ZHcUqbOytC
2020-11-04T00:20:08.000Z,@cityofissaquah @kcelections @KingCountyWA @issaquahhistory Professionalism personified!
2020-11-03T05:14:09.000Z,RT @PierceTransit : Attention transit fans! We?re looking for people to represent their local community as part of a Community Transportation Advisory Group. Apply now to provide feedback on transit projects &amp; help foster communication between Pierce Transit &amp; your neighbors: https://t.co/Aa6rpcMziV https://t.co/ILg2qUww85
2020-11-03T05:12:02.000Z,RT @PierceCountyAud : Lost your ballot or need a new one? You can print your own replacement ballot online with https://t.co/m8axYT16xM and return it in a drop box. Watch below to learn how. https://t.co/AOmrclef2V
2020-11-03T04:53:53.000Z,"@Chrisinsumner @EastPierceFire @CityOfSumnerWA Again: Displacing 10,000 vehicles/day from one route is going to have impacts in the form of traffic back-ups and travel delays. Please understand that it's inevitable for impacts to continue while the bridge is closed (which is necessary to fix it)."
2020-11-02T17:28:41.000Z,"RT @PierceCo : The test of the Outdoor Warning System is at noon today. You'll hear the chime, hear the voice and see the flashing lights on the tower. Or, you can listen and see all of that here: https://t.co/hR7k1ioji3"
2020-11-01T20:18:09.000Z,"@Chrisinsumner Displacing 10,000 vehicles/day from one route is going to have impacts. We're monitoring signals to see if tweaks can help, but impacts (back-ups, travel delays) will certainly continue while the bridge is closed."
2020-11-01T19:59:44.000Z,@Chrisinsumner Suggestions welcome!
2020-10-30T23:49:01.000Z,@BDWBDW1971 Thank you--the traffic engineering division will take a look.
2020-10-30T19:12:02.000Z,"RT @TPCHD : Pro tip: Pretend everyone who doesn?t live with you wants to eat your brains. Distance accordingly. 

???? https://t.co/i6pogs9CDH  

#MaskUpPierceCounty #PracticeSafeSix #covid19 https://t.co/fYVosPslgh"
2020-10-30T18:07:27.000Z,"Q: What's the alternative to voting?
A: Wishing you had voted. https://t.co/S0sxb9ffFj"
2020-10-30T17:20:56.000Z,"RT @PierceCo : Free #COVID19 tests for everyone in #PierceCounty on Saturday, October 31 at multiple locations. Identification is not required. On-site staff can help you register. Results available in 3-5 days. https://t.co/4HunuU9hEt https://t.co/32Tz1M4Rvg"
2020-10-30T17:08:06.000Z,"Yes, this one weekend will be tough. Thank goodness it will only be one weekend! https://t.co/VhNnOWEbHj"
2020-10-30T01:12:07.000Z,"RT @WSUPuyallupREC : While a @USDA_APHIS certified quarantine facility wasn't required (thanks @ppowsu), it sure made us feel safer while accommodating a Asian Giant Hornet nest at WSU Puyallup REC last night! We enjoyed hosting you @WSDAgov and your hornets. #GOCOUGS https://t.co/6nhlmfMdK1"
2020-10-29T23:43:34.000Z,RT @CityOfSumnerWA : Big #TrafficAlert: we'll be paving Traffic Ave this weekend. We have the weather to GET IT DONE &amp; bring the new lanes into use ASAP. Sat 10/31: 4am-7pm Traffic Ave bridge &amp; south intersection/eastbound SR410 ramps closed. Use Valley Ave instead. 1/2 https://t.co/KO1GVHqlEv
2020-10-29T21:39:50.000Z,"RT @WADeptHealth : If you need information or have a general question about #COVID19, call 1-800-525-0127 or text 211-211. https://t.co/8vspWWlEfu"
2020-10-29T17:16:36.000Z,"This service is available throughout Pierce County to everyone, including Puyallup residents. https://t.co/w8jRluDPCu"
2020-10-29T16:15:59.000Z,Thank goodness something so important is so simple! https://t.co/z6ySAEoeZr
2020-10-28T17:27:34.000Z,"RT @Puyallup_Tribe : #NativesVote 

?Through my eyes being able to exercise a right we have not always had as women is also a form of paying respect to my ancestors. Each and every election matters, each and every voice matters.? -- Breanna Foulkes, Puyallup Tribal Member https://t.co/wPoL0yOmSq"
2020-10-28T17:26:58.000Z,"RT @pscleanair : .@Snocounty residents can help reduce wood stove smoke by scrapping their old or uncertified wood stove. If eligible, you can get $350, or receive a $1,500 discount toward the purchase and installation of a new, cleaner-heating device. Details: https://t.co/rBai1B7N7D https://t.co/6tleruwvgK"
